Category,Date,Language,Country,Count
whole_corpus,2019-06-04,Arabic,Morocco,111
whole_corpus,2019-06-05,Arabic,Morocco,98
whole_corpus,2019-06-06,Arabic,Morocco,96
whole_corpus,2019-06-07,Arabic,Morocco,117
whole_corpus,2019-06-08,Arabic,Morocco,144
whole_corpus,2019-06-09,Arabic,Morocco,273
whole_corpus,2019-06-10,Arabic,Morocco,115
whole_corpus,2019-06-11,Arabic,Morocco,99
whole_corpus,2019-05-22,Arabic,Norway,1
whole_corpus,2019-05-24,Arabic,Norway,1
whole_corpus,2019-05-28,Arabic,Norway,1
whole_corpus,2019-05-30,Arabic,Norway,2
whole_corpus,2019-06-08,Arabic,Norway,2
whole_corpus,2019-05-20,Arabic,Oman,12
whole_corpus,2019-05-21,Arabic,Oman,44
whole_corpus,2019-05-22,Arabic,Oman,2
whole_corpus,2019-05-23,Arabic,Oman,26
whole_corpus,2019-05-24,Arabic,Oman,28
whole_corpus,2019-05-25,Arabic,Oman,50
whole_corpus,2019-05-26,Arabic,Oman,116
whole_corpus,2019-05-27,Arabic,Oman,74
whole_corpus,2019-05-28,Arabic,Oman,36
whole_corpus,2019-05-29,Arabic,Oman,74
whole_corpus,2019-05-30,Arabic,Oman,20
whole_corpus,2019-05-31,Arabic,Oman,19
whole_corpus,2019-06-01,Arabic,Oman,76
whole_corpus,2019-06-02,Arabic,Oman,86
whole_corpus,2019-06-03,Arabic,Oman,30
whole_corpus,2019-06-04,Arabic,Oman,25
whole_corpus,2019-06-05,Arabic,Oman,13
whole_corpus,2019-06-06,Arabic,Oman,30
whole_corpus,2019-06-07,Arabic,Oman,22
whole_corpus,2019-06-08,Arabic,Oman,42
whole_corpus,2019-06-09,Arabic,Oman,81
whole_corpus,2019-06-10,Arabic,Oman,53
whole_corpus,2019-06-11,Arabic,Oman,53
whole_corpus,2019-05-20,Arabic,Qatar,62
whole_corpus,2019-05-21,Arabic,Qatar,54
whole_corpus,2019-05-22,Arabic,Qatar,48
whole_corpus,2019-05-23,Arabic,Qatar,53
whole_corpus,2019-05-24,Arabic,Qatar,46
whole_corpus,2019-05-25,Arabic,Qatar,61
whole_corpus,2019-05-26,Arabic,Qatar,63
whole_corpus,2019-05-27,Arabic,Qatar,54
whole_corpus,2019-05-28,Arabic,Qatar,54
whole_corpus,2019-05-29,Arabic,Qatar,64
whole_corpus,2019-05-30,Arabic,Qatar,59
whole_corpus,2019-05-31,Arabic,Qatar,33
whole_corpus,2019-06-01,Arabic,Qatar,59
whole_corpus,2019-06-02,Arabic,Qatar,64
whole_corpus,2019-06-03,Arabic,Qatar,45
whole_corpus,2019-06-04,Arabic,Qatar,42
whole_corpus,2019-06-05,Arabic,Qatar,39
whole_corpus,2019-06-06,Arabic,Qatar,37
whole_corpus,2019-06-07,Arabic,Qatar,29
whole_corpus,2019-06-08,Arabic,Qatar,41
whole_corpus,2019-06-09,Arabic,Qatar,94
whole_corpus,2019-06-10,Arabic,Qatar,18
whole_corpus,2019-06-11,Arabic,Qatar,37
whole_corpus,2019-06-12,Arabic,Qatar,2
whole_corpus,2019-05-20,Arabic,Russia,6
whole_corpus,2019-05-21,Arabic,Russia,9
whole_corpus,2019-05-22,Arabic,Russia,5
whole_corpus,2019-05-23,Arabic,Russia,4
whole_corpus,2019-05-24,Arabic,Russia,14
whole_corpus,2019-05-25,Arabic,Russia,29
whole_corpus,2019-05-26,Arabic,Russia,23
whole_corpus,2019-05-27,Arabic,Russia,11
whole_corpus,2019-05-28,Arabic,Russia,7
whole_corpus,2019-05-29,Arabic,Russia,11
whole_corpus,2019-05-30,Arabic,Russia,9
whole_corpus,2019-05-31,Arabic,Russia,8
whole_corpus,2019-06-01,Arabic,Russia,23
whole_corpus,2019-06-02,Arabic,Russia,25
whole_corpus,2019-06-03,Arabic,Russia,12
whole_corpus,2019-06-04,Arabic,Russia,12
whole_corpus,2019-06-05,Arabic,Russia,14
whole_corpus,2019-06-06,Arabic,Russia,7
whole_corpus,2019-06-07,Arabic,Russia,24
whole_corpus,2019-06-08,Arabic,Russia,31
whole_corpus,2019-06-09,Arabic,Russia,28
whole_corpus,2019-06-10,Arabic,Russia,13
whole_corpus,2019-06-11,Arabic,Russia,17
whole_corpus,2019-05-20,Arabic,Saudi Arabia,164
whole_corpus,2019-05-21,Arabic,Saudi Arabia,153
whole_corpus,2019-05-22,Arabic,Saudi Arabia,204
whole_corpus,2019-05-23,Arabic,Saudi Arabia,144
whole_corpus,2019-05-24,Arabic,Saudi Arabia,190
whole_corpus,2019-05-25,Arabic,Saudi Arabia,265
whole_corpus,2019-05-26,Arabic,Saudi Arabia,406
whole_corpus,2019-05-27,Arabic,Saudi Arabia,164
whole_corpus,2019-05-28,Arabic,Saudi Arabia,155
whole_corpus,2019-05-29,Arabic,Saudi Arabia,226
whole_corpus,2019-05-30,Arabic,Saudi Arabia,210
whole_corpus,2019-05-31,Arabic,Saudi Arabia,206
whole_corpus,2019-06-01,Arabic,Saudi Arabia,301
whole_corpus,2019-06-02,Arabic,Saudi Arabia,294
whole_corpus,2019-06-03,Arabic,Saudi Arabia,143
whole_corpus,2019-06-04,Arabic,Saudi Arabia,133
whole_corpus,2019-06-05,Arabic,Saudi Arabia,146
whole_corpus,2019-06-06,Arabic,Saudi Arabia,116
whole_corpus,2019-06-07,Arabic,Saudi Arabia,94
whole_corpus,2019-06-08,Arabic,Saudi Arabia,201
whole_corpus,2019-06-09,Arabic,Saudi Arabia,364
whole_corpus,2019-06-10,Arabic,Saudi Arabia,142
whole_corpus,2019-06-11,Arabic,Saudi Arabia,160
whole_corpus,2019-06-12,Arabic,Saudi Arabia,11
whole_corpus,2019-05-20,Arabic,South Korea,6
whole_corpus,2019-05-22,Arabic,South Korea,4
whole_corpus,2019-05-23,Arabic,South Korea,2
whole_corpus,2019-05-26,Arabic,South Korea,2
whole_corpus,2019-05-31,Arabic,South Korea,1
whole_corpus,2019-06-05,Arabic,South Korea,4
whole_corpus,2019-05-20,Arabic,Spain,6
whole_corpus,2019-05-21,Arabic,Spain,3
whole_corpus,2019-05-22,Arabic,Spain,12
whole_corpus,2019-05-23,Arabic,Spain,9
whole_corpus,2019-05-24,Arabic,Spain,17
whole_corpus,2019-05-25,Arabic,Spain,18
whole_corpus,2019-05-26,Arabic,Spain,22
whole_corpus,2019-05-27,Arabic,Spain,9
whole_corpus,2019-05-28,Arabic,Spain,13
whole_corpus,2019-05-29,Arabic,Spain,7
whole_corpus,2019-05-30,Arabic,Spain,11
whole_corpus,2019-05-31,Arabic,Spain,11
whole_corpus,2019-06-01,Arabic,Spain,20
whole_corpus,2019-06-02,Arabic,Spain,17
whole_corpus,2019-06-03,Arabic,Spain,16
whole_corpus,2019-06-04,Arabic,Spain,14
whole_corpus,2019-06-05,Arabic,Spain,9
whole_corpus,2019-06-06,Arabic,Spain,10
whole_corpus,2019-06-07,Arabic,Spain,6
whole_corpus,2019-06-08,Arabic,Spain,17
whole_corpus,2019-06-09,Arabic,Spain,13
whole_corpus,2019-06-10,Arabic,Spain,10
whole_corpus,2019-06-11,Arabic,Spain,6
whole_corpus,2019-05-20,Arabic,Sudan,5
whole_corpus,2019-05-21,Arabic,Sudan,9
whole_corpus,2019-05-22,Arabic,Sudan,2
whole_corpus,2019-05-23,Arabic,Sudan,5
whole_corpus,2019-05-24,Arabic,Sudan,2
whole_corpus,2019-05-25,Arabic,Sudan,4
whole_corpus,2019-05-26,Arabic,Sudan,7
whole_corpus,2019-05-27,Arabic,Sudan,6
whole_corpus,2019-05-28,Arabic,Sudan,5
whole_corpus,2019-05-29,Arabic,Sudan,7
whole_corpus,2019-05-30,Arabic,Sudan,4
whole_corpus,2019-05-31,Arabic,Sudan,4
whole_corpus,2019-06-01,Arabic,Sudan,8
whole_corpus,2019-06-02,Arabic,Sudan,1
whole_corpus,2019-06-03,Arabic,Sudan,3
whole_corpus,2019-06-04,Arabic,Sudan,1
whole_corpus,2019-06-06,Arabic,Sudan,2
whole_corpus,2019-06-07,Arabic,Sudan,5
whole_corpus,2019-06-08,Arabic,Sudan,3
whole_corpus,2019-06-09,Arabic,Sudan,8
whole_corpus,2019-06-10,Arabic,Sudan,1
whole_corpus,2019-06-11,Arabic,Sudan,1
whole_corpus,2019-05-22,Arabic,Switzerland,1
whole_corpus,2019-05-24,Arabic,Switzerland,2
whole_corpus,2019-05-25,Arabic,Switzerland,2
whole_corpus,2019-05-26,Arabic,Switzerland,2
whole_corpus,2019-06-01,Arabic,Switzerland,2
whole_corpus,2019-06-02,Arabic,Switzerland,1
whole_corpus,2019-06-03,Arabic,Switzerland,2
whole_corpus,2019-06-04,Arabic,Switzerland,1
whole_corpus,2019-06-05,Arabic,Switzerland,2
whole_corpus,2019-06-06,Arabic,Switzerland,1
whole_corpus,2019-06-07,Arabic,Switzerland,1
whole_corpus,2019-06-09,Arabic,Switzerland,1
whole_corpus,2019-05-20,Arabic,Syria,149
whole_corpus,2019-05-21,Arabic,Syria,90
whole_corpus,2019-05-22,Arabic,Syria,109
whole_corpus,2019-05-23,Arabic,Syria,97
whole_corpus,2019-05-24,Arabic,Syria,95
whole_corpus,2019-05-25,Arabic,Syria,314
whole_corpus,2019-05-26,Arabic,Syria,302
whole_corpus,2019-05-27,Arabic,Syria,108
whole_corpus,2019-05-28,Arabic,Syria,128
whole_corpus,2019-05-29,Arabic,Syria,90
whole_corpus,2019-05-30,Arabic,Syria,109
whole_corpus,2019-05-31,Arabic,Syria,98
whole_corpus,2019-06-01,Arabic,Syria,305
whole_corpus,2019-06-02,Arabic,Syria,254
whole_corpus,2019-06-03,Arabic,Syria,87
whole_corpus,2019-06-04,Arabic,Syria,82
whole_corpus,2019-06-05,Arabic,Syria,85
whole_corpus,2019-06-06,Arabic,Syria,61
whole_corpus,2019-06-07,Arabic,Syria,115
whole_corpus,2019-06-08,Arabic,Syria,192
whole_corpus,2019-06-09,Arabic,Syria,248
whole_corpus,2019-06-10,Arabic,Syria,119
whole_corpus,2019-06-11,Arabic,Syria,104
whole_corpus,2019-06-12,Arabic,Syria,1
whole_corpus,2019-05-20,Arabic,Tajikistan,2
whole_corpus,2019-05-21,Arabic,Tajikistan,1
whole_corpus,2019-05-23,Arabic,Tajikistan,3
whole_corpus,2019-05-27,Arabic,Tajikistan,2
whole_corpus,2019-05-28,Arabic,Tajikistan,2
whole_corpus,2019-06-03,Arabic,Tajikistan,1
whole_corpus,2019-05-22,Arabic,Trinidad and Tobago,1
whole_corpus,2019-05-25,Arabic,Trinidad and Tobago,1
whole_corpus,2019-05-30,Arabic,Trinidad and Tobago,1
whole_corpus,2019-05-31,Arabic,Trinidad and Tobago,1
whole_corpus,2019-06-01,Arabic,Trinidad and Tobago,1
whole_corpus,2019-06-05,Arabic,Trinidad and Tobago,2
whole_corpus,2019-06-07,Arabic,Trinidad and Tobago,1
whole_corpus,2019-06-08,Arabic,Trinidad and Tobago,2
whole_corpus,2019-06-09,Arabic,Trinidad and Tobago,3
whole_corpus,2019-06-11,Arabic,Trinidad and Tobago,2
whole_corpus,2019-05-20,Arabic,Tunisia,9
whole_corpus,2019-05-21,Arabic,Tunisia,15
whole_corpus,2019-05-22,Arabic,Tunisia,20
whole_corpus,2019-05-23,Arabic,Tunisia,24
whole_corpus,2019-05-24,Arabic,Tunisia,23
whole_corpus,2019-05-25,Arabic,Tunisia,51
whole_corpus,2019-05-26,Arabic,Tunisia,69
whole_corpus,2019-05-27,Arabic,Tunisia,14
whole_corpus,2019-05-28,Arabic,Tunisia,15
whole_corpus,2019-05-29,Arabic,Tunisia,29
whole_corpus,2019-05-30,Arabic,Tunisia,23
whole_corpus,2019-05-31,Arabic,Tunisia,21
whole_corpus,2019-06-01,Arabic,Tunisia,43
whole_corpus,2019-06-02,Arabic,Tunisia,24
whole_corpus,2019-06-03,Arabic,Tunisia,13
whole_corpus,2019-06-04,Arabic,Tunisia,17
whole_corpus,2019-06-05,Arabic,Tunisia,15
whole_corpus,2019-06-06,Arabic,Tunisia,20
whole_corpus,2019-06-07,Arabic,Tunisia,16
whole_corpus,2019-06-08,Arabic,Tunisia,29
whole_corpus,2019-06-09,Arabic,Tunisia,40
whole_corpus,2019-06-10,Arabic,Tunisia,21
whole_corpus,2019-06-11,Arabic,Tunisia,20
whole_corpus,2019-05-25,Arabic,Turkey,1
whole_corpus,2019-05-26,Arabic,Turkey,2
whole_corpus,2019-05-27,Arabic,Turkey,1
whole_corpus,2019-06-01,Arabic,Turkey,1
whole_corpus,2019-06-06,Arabic,Turkey,1
whole_corpus,2019-06-08,Arabic,Turkey,2
whole_corpus,2019-06-11,Arabic,Turkey,1
whole_corpus,2019-05-20,Arabic,Tuvalu,8
whole_corpus,2019-05-21,Arabic,Tuvalu,1
whole_corpus,2019-05-22,Arabic,Tuvalu,4
whole_corpus,2019-05-23,Arabic,Tuvalu,1
whole_corpus,2019-05-24,Arabic,Tuvalu,1
whole_corpus,2019-05-25,Arabic,Tuvalu,15
whole_corpus,2019-05-26,Arabic,Tuvalu,18
whole_corpus,2019-05-27,Arabic,Tuvalu,8
whole_corpus,2019-05-28,Arabic,Tuvalu,2
whole_corpus,2019-05-29,Arabic,Tuvalu,4
whole_corpus,2019-05-30,Arabic,Tuvalu,8
whole_corpus,2019-05-31,Arabic,Tuvalu,7
whole_corpus,2019-06-01,Arabic,Tuvalu,14
whole_corpus,2019-06-02,Arabic,Tuvalu,13
whole_corpus,2019-06-03,Arabic,Tuvalu,4
whole_corpus,2019-06-04,Arabic,Tuvalu,3
whole_corpus,2019-06-05,Arabic,Tuvalu,5
whole_corpus,2019-06-06,Arabic,Tuvalu,8
whole_corpus,2019-06-07,Arabic,Tuvalu,3
whole_corpus,2019-06-08,Arabic,Tuvalu,15
whole_corpus,2019-06-09,Arabic,Tuvalu,8
whole_corpus,2019-06-10,Arabic,Tuvalu,3
whole_corpus,2019-06-11,Arabic,Tuvalu,2
whole_corpus,2019-05-20,Arabic,United Arab Emirates,193
whole_corpus,2019-05-21,Arabic,United Arab Emirates,162
whole_corpus,2019-05-22,Arabic,United Arab Emirates,122
whole_corpus,2019-05-23,Arabic,United Arab Emirates,192
whole_corpus,2019-05-24,Arabic,United Arab Emirates,230
whole_corpus,2019-05-25,Arabic,United Arab Emirates,240
whole_corpus,2019-05-26,Arabic,United Arab Emirates,273
whole_corpus,2019-05-27,Arabic,United Arab Emirates,132
whole_corpus,2019-05-28,Arabic,United Arab Emirates,163
whole_corpus,2019-05-29,Arabic,United Arab Emirates,146
whole_corpus,2019-05-30,Arabic,United Arab Emirates,208
whole_corpus,2019-05-31,Arabic,United Arab Emirates,164
whole_corpus,2019-06-01,Arabic,United Arab Emirates,306
whole_corpus,2019-06-02,Arabic,United Arab Emirates,180
whole_corpus,2019-06-03,Arabic,United Arab Emirates,119
whole_corpus,2019-06-04,Arabic,United Arab Emirates,119
whole_corpus,2019-06-05,Arabic,United Arab Emirates,100
whole_corpus,2019-06-06,Arabic,United Arab Emirates,140
whole_corpus,2019-06-07,Arabic,United Arab Emirates,113
whole_corpus,2019-06-08,Arabic,United Arab Emirates,221
whole_corpus,2019-06-09,Arabic,United Arab Emirates,259
whole_corpus,2019-06-10,Arabic,United Arab Emirates,164
whole_corpus,2019-06-11,Arabic,United Arab Emirates,194
whole_corpus,2019-05-20,Arabic,United Kingdom,61
whole_corpus,2019-05-21,Arabic,United Kingdom,38
whole_corpus,2019-05-22,Arabic,United Kingdom,61
whole_corpus,2019-05-23,Arabic,United Kingdom,35
whole_corpus,2019-05-24,Arabic,United Kingdom,72
whole_corpus,2019-05-25,Arabic,United Kingdom,54
whole_corpus,2019-05-26,Arabic,United Kingdom,189
whole_corpus,2019-05-27,Arabic,United Kingdom,52
whole_corpus,2019-05-28,Arabic,United Kingdom,58
whole_corpus,2019-05-29,Arabic,United Kingdom,85
whole_corpus,2019-05-30,Arabic,United Kingdom,59
whole_corpus,2019-05-31,Arabic,United Kingdom,72
whole_corpus,2019-06-01,Arabic,United Kingdom,73
whole_corpus,2019-06-02,Arabic,United Kingdom,169
whole_corpus,2019-06-03,Arabic,United Kingdom,48
whole_corpus,2019-06-04,Arabic,United Kingdom,20
whole_corpus,2019-06-05,Arabic,United Kingdom,28
whole_corpus,2019-06-06,Arabic,United Kingdom,62
whole_corpus,2019-06-07,Arabic,United Kingdom,47
whole_corpus,2019-06-08,Arabic,United Kingdom,73
whole_corpus,2019-06-09,Arabic,United Kingdom,115
whole_corpus,2019-06-10,Arabic,United Kingdom,46
whole_corpus,2019-06-11,Arabic,United Kingdom,51
whole_corpus,2019-05-20,Arabic,United States of America,68
whole_corpus,2019-05-21,Arabic,United States of America,78
whole_corpus,2019-05-22,Arabic,United States of America,91
whole_corpus,2019-05-23,Arabic,United States of America,58
whole_corpus,2019-05-24,Arabic,United States of America,105
whole_corpus,2019-05-25,Arabic,United States of America,166
whole_corpus,2019-05-26,Arabic,United States of America,177
whole_corpus,2019-05-27,Arabic,United States of America,79
whole_corpus,2019-05-28,Arabic,United States of America,57
whole_corpus,2019-05-29,Arabic,United States of America,93
whole_corpus,2019-05-30,Arabic,United States of America,97
whole_corpus,2019-05-31,Arabic,United States of America,109
whole_corpus,2019-06-01,Arabic,United States of America,154
whole_corpus,2019-06-02,Arabic,United States of America,148
whole_corpus,2019-06-03,Arabic,United States of America,79
whole_corpus,2019-06-04,Arabic,United States of America,59
whole_corpus,2019-06-05,Arabic,United States of America,85
whole_corpus,2019-06-06,Arabic,United States of America,59
whole_corpus,2019-06-07,Arabic,United States of America,55
whole_corpus,2019-06-08,Arabic,United States of America,134
whole_corpus,2019-06-09,Arabic,United States of America,111
whole_corpus,2019-06-10,Arabic,United States of America,83
whole_corpus,2019-06-11,Arabic,United States of America,56
whole_corpus,2019-05-20,Arabic,Yemen,20
whole_corpus,2019-05-21,Arabic,Yemen,10
whole_corpus,2019-05-22,Arabic,Yemen,14
whole_corpus,2019-05-23,Arabic,Yemen,4
whole_corpus,2019-05-24,Arabic,Yemen,9
whole_corpus,2019-05-25,Arabic,Yemen,10
whole_corpus,2019-05-26,Arabic,Yemen,23
whole_corpus,2019-05-27,Arabic,Yemen,19
whole_corpus,2019-05-28,Arabic,Yemen,24
whole_corpus,2019-05-29,Arabic,Yemen,11
whole_corpus,2019-05-30,Arabic,Yemen,8
whole_corpus,2019-05-31,Arabic,Yemen,20
whole_corpus,2019-06-01,Arabic,Yemen,1
whole_corpus,2019-06-02,Arabic,Yemen,4
whole_corpus,2019-06-03,Arabic,Yemen,4
whole_corpus,2019-06-05,Arabic,Yemen,4
whole_corpus,2019-06-07,Arabic,Yemen,2
whole_corpus,2019-06-09,Arabic,Yemen,25
whole_corpus,2019-06-10,Arabic,Yemen,8
whole_corpus,2019-06-11,Arabic,Yemen,2
whole_corpus,2019-05-20,Armenian,Armenia,248
whole_corpus,2019-05-21,Armenian,Armenia,80
whole_corpus,2019-05-22,Armenian,Armenia,142
whole_corpus,2019-05-23,Armenian,Armenia,205
whole_corpus,2019-05-24,Armenian,Armenia,288
whole_corpus,2019-05-25,Armenian,Armenia,325
whole_corpus,2019-05-26,Armenian,Armenia,131
whole_corpus,2019-05-27,Armenian,Armenia,215
whole_corpus,2019-05-28,Armenian,Armenia,151
whole_corpus,2019-05-29,Armenian,Armenia,241
whole_corpus,2019-05-30,Armenian,Armenia,382
whole_corpus,2019-05-31,Armenian,Armenia,335
whole_corpus,2019-06-01,Armenian,Armenia,376
whole_corpus,2019-06-02,Armenian,Armenia,93
whole_corpus,2019-06-03,Armenian,Armenia,277
whole_corpus,2019-06-04,Armenian,Armenia,324
whole_corpus,2019-06-05,Armenian,Armenia,366
whole_corpus,2019-06-06,Armenian,Armenia,240
whole_corpus,2019-06-07,Armenian,Armenia,486
whole_corpus,2019-06-08,Armenian,Armenia,307
whole_corpus,2019-06-09,Armenian,Armenia,179
whole_corpus,2019-06-10,Armenian,Armenia,484
whole_corpus,2019-06-11,Armenian,Armenia,201
whole_corpus,2019-05-20,Armenian,Azerbaijan,3
whole_corpus,2019-05-22,Armenian,Azerbaijan,2
whole_corpus,2019-05-23,Armenian,Azerbaijan,1
whole_corpus,2019-05-24,Armenian,Azerbaijan,5
whole_corpus,2019-05-25,Armenian,Azerbaijan,2
whole_corpus,2019-05-27,Armenian,Azerbaijan,5
whole_corpus,2019-05-28,Armenian,Azerbaijan,1
whole_corpus,2019-05-29,Armenian,Azerbaijan,1
whole_corpus,2019-05-30,Armenian,Azerbaijan,2
whole_corpus,2019-05-31,Armenian,Azerbaijan,1
whole_corpus,2019-06-01,Armenian,Azerbaijan,4
whole_corpus,2019-06-03,Armenian,Azerbaijan,1
whole_corpus,2019-06-04,Armenian,Azerbaijan,1
whole_corpus,2019-06-05,Armenian,Azerbaijan,2
whole_corpus,2019-06-06,Armenian,Azerbaijan,1
whole_corpus,2019-06-07,Armenian,Azerbaijan,2
whole_corpus,2019-06-08,Armenian,Azerbaijan,1
whole_corpus,2019-06-10,Armenian,Azerbaijan,5
whole_corpus,2019-06-11,Armenian,Azerbaijan,1
whole_corpus,2019-05-24,Armenian,China,1
whole_corpus,2019-05-26,Armenian,China,1
whole_corpus,2019-06-01,Armenian,China,1
whole_corpus,2019-06-11,Armenian,China,1
whole_corpus,2019-05-20,Armenian,Greece,1
whole_corpus,2019-05-27,Armenian,Greece,1
whole_corpus,2019-05-20,Armenian,Iran,3
whole_corpus,2019-05-22,Armenian,Iran,2
whole_corpus,2019-05-25,Armenian,Iran,4
whole_corpus,2019-05-27,Armenian,Iran,1
whole_corpus,2019-05-29,Armenian,Iran,4
whole_corpus,2019-05-30,Armenian,Iran,1
whole_corpus,2019-06-01,Armenian,Iran,10
whole_corpus,2019-06-02,Armenian,Iran,2
whole_corpus,2019-06-03,Armenian,Iran,2
whole_corpus,2019-06-08,Armenian,Iran,2
whole_corpus,2019-06-09,Armenian,Iran,2
whole_corpus,2019-06-10,Armenian,Iran,1
whole_corpus,2019-06-11,Armenian,Iran,1
whole_corpus,2019-05-23,Armenian,Italy,1
whole_corpus,2019-05-20,Azerbaijani,Azerbaijan,73
whole_corpus,2019-05-21,Azerbaijani,Azerbaijan,29
whole_corpus,2019-05-22,Azerbaijani,Azerbaijan,59
whole_corpus,2019-05-23,Azerbaijani,Azerbaijan,48
whole_corpus,2019-05-24,Azerbaijani,Azerbaijan,103
whole_corpus,2019-05-25,Azerbaijani,Azerbaijan,102
whole_corpus,2019-05-26,Azerbaijani,Azerbaijan,58
whole_corpus,2019-05-27,Azerbaijani,Azerbaijan,74
whole_corpus,2019-05-28,Azerbaijani,Azerbaijan,55
whole_corpus,2019-05-29,Azerbaijani,Azerbaijan,44
whole_corpus,2019-05-30,Azerbaijani,Azerbaijan,107
whole_corpus,2019-05-31,Azerbaijani,Azerbaijan,77
whole_corpus,2019-06-01,Azerbaijani,Azerbaijan,73
whole_corpus,2019-06-02,Azerbaijani,Azerbaijan,41
whole_corpus,2019-06-03,Azerbaijani,Azerbaijan,27
whole_corpus,2019-06-04,Azerbaijani,Azerbaijan,99
whole_corpus,2019-06-05,Azerbaijani,Azerbaijan,22
whole_corpus,2019-06-06,Azerbaijani,Azerbaijan,20
whole_corpus,2019-06-07,Azerbaijani,Azerbaijan,76
whole_corpus,2019-06-08,Azerbaijani,Azerbaijan,64
whole_corpus,2019-06-09,Azerbaijani,Azerbaijan,53
whole_corpus,2019-06-10,Azerbaijani,Azerbaijan,72
whole_corpus,2019-06-11,Azerbaijani,Azerbaijan,45
whole_corpus,2019-06-12,Azerbaijani,Azerbaijan,11
whole_corpus,2019-05-31,Azerbaijani,China,1
whole_corpus,2019-05-20,Azerbaijani,Russia,6
whole_corpus,2019-05-21,Azerbaijani,Russia,8
whole_corpus,2019-05-22,Azerbaijani,Russia,7
whole_corpus,2019-05-23,Azerbaijani,Russia,7
whole_corpus,2019-05-24,Azerbaijani,Russia,8
whole_corpus,2019-05-25,Azerbaijani,Russia,11
whole_corpus,2019-05-26,Azerbaijani,Russia,7
whole_corpus,2019-05-27,Azerbaijani,Russia,17
whole_corpus,2019-05-28,Azerbaijani,Russia,11
whole_corpus,2019-05-29,Azerbaijani,Russia,7
whole_corpus,2019-05-30,Azerbaijani,Russia,9
whole_corpus,2019-05-31,Azerbaijani,Russia,11
whole_corpus,2019-06-01,Azerbaijani,Russia,11
whole_corpus,2019-06-02,Azerbaijani,Russia,3
whole_corpus,2019-06-03,Azerbaijani,Russia,7
whole_corpus,2019-06-04,Azerbaijani,Russia,9
whole_corpus,2019-06-05,Azerbaijani,Russia,1
whole_corpus,2019-06-06,Azerbaijani,Russia,11
whole_corpus,2019-06-07,Azerbaijani,Russia,22
whole_corpus,2019-06-08,Azerbaijani,Russia,12
whole_corpus,2019-06-09,Azerbaijani,Russia,14
whole_corpus,2019-06-10,Azerbaijani,Russia,13
whole_corpus,2019-06-11,Azerbaijani,Russia,11
whole_corpus,2019-05-23,Azerbaijani,Ukraine,1
whole_corpus,2019-06-09,Azerbaijani,Ukraine,1
whole_corpus,2019-05-23,Basque,Greece,11
whole_corpus,2019-05-30,Basque,Greece,12
whole_corpus,2019-05-31,Basque,Greece,33
whole_corpus,2019-06-01,Basque,Greece,53
whole_corpus,2019-06-02,Basque,Greece,71
whole_corpus,2019-06-03,Basque,Greece,52
whole_corpus,2019-06-04,Basque,Greece,29
whole_corpus,2019-06-05,Basque,Greece,46
whole_corpus,2019-06-06,Basque,Greece,45
whole_corpus,2019-06-07,Basque,Greece,29
whole_corpus,2019-06-08,Basque,Greece,52
whole_corpus,2019-06-10,Basque,Greece,49
whole_corpus,2019-06-11,Basque,Greece,3
whole_corpus,2019-05-26,Basque,Spain,1
whole_corpus,2019-05-27,Basque,Spain,1
whole_corpus,2019-05-31,Basque,Spain,1
whole_corpus,2019-06-04,Basque,Spain,1
whole_corpus,2019-06-11,Belarusian,China,1
whole_corpus,2019-05-25,Belarusian,Ukraine,1
whole_corpus,2019-05-29,Belarusian,Ukraine,1
whole_corpus,2019-06-01,Belarusian,Ukraine,1
whole_corpus,2019-06-06,Belarusian,Ukraine,1
whole_corpus,2019-05-20,Bengali,Bangladesh,151
whole_corpus,2019-05-21,Bengali,Bangladesh,112
whole_corpus,2019-05-22,Bengali,Bangladesh,151
whole_corpus,2019-05-23,Bengali,Bangladesh,145
whole_corpus,2019-05-24,Bengali,Bangladesh,128
whole_corpus,2019-05-25,Bengali,Bangladesh,589
whole_corpus,2019-05-26,Bengali,Bangladesh,596
whole_corpus,2019-05-27,Bengali,Bangladesh,123
whole_corpus,2019-05-28,Bengali,Bangladesh,146
whole_corpus,2019-05-29,Bengali,Bangladesh,111
whole_corpus,2019-05-30,Bengali,Bangladesh,102
whole_corpus,2019-05-31,Bengali,Bangladesh,120
whole_corpus,2019-06-01,Bengali,Bangladesh,495
whole_corpus,2019-06-02,Bengali,Bangladesh,475
whole_corpus,2019-06-03,Bengali,Bangladesh,144
whole_corpus,2019-06-04,Bengali,Bangladesh,126
